"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_genderMaxes","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","speakerGendersMaxes","topic","whichSpPoliticsFirst","assertiveness_rating","block2","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","location_rating","republican_rating","rt_block2","slide_number_block2","spBelief_rating","state_correct","state_incorrect","state_type","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error"
4243,"default","Trump handled the pandemic well","F","block1","F-S-Sarah.png","critical","list2","list2_1","list2_NS","Danny doesn't know that","Sarah","conservative",0,"know",5632,7,"S",1,"Trump_pandemic","NS",0.9,"block2",0.81,0.88,1,0.9,0,0.15,30741,32,0.11,"Kentucky","Rhode Island","INCORRECT","block3",0.93,8421,50,NA,4,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4243,"default","the rich are taxed too much","F","block1","F-N-Veronica.png","MC","list2","list2_1","list2_NS",NA,"Veronica","conservative",0,NA,4502,8,"N",1,"taxes","NS",0.66,"block2",0.84,0.92,0.99,0.89,0,0.08,32017,21,0,"Illinois","Utah","INCORRECT","block3",1,6834,48,NA,5,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4243,"default","the military is underfunded","M","block1","M-N-Daniel.png","critical","list2","list2_1","list2_NS","Emma didn't confess that","Daniel","conservative",0,"confess",5489,9,"N",1,"military","NS",0.66,"block2",0.82,0.74,0,0.74,1,0.15,40210,28,0.32,"Washington","Vermont","CORRECT","block3",0.2,22607,60,NA,6,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4243,"default","the uprising at the Capitol was patriotic","F","block1","F-S-Amy.png","critical","list2","list2_1","list2_NS","Glenn isn't right that","Amy","conservative",0,"be_right",19385,10,"S",1,"capitol_uprising","NS",0.74,"block2",0.27,0.86,1,0.69,1,0.73,32716,27,0.86,"Arkansas","Idaho","CORRECT","block3",0,15915,51,NA,7,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4243,"default","the 2020 election was legitimate","F","block1","F-N-Lisa.png","critical","list2","list2_1","list2_NS","Jen didn't confess that","Lisa","liberal",1,"confess",8631,11,"N",1,"2020_election","NS",0.8,"block2",0.82,0.88,1,0.94,1,0.22,49886,35,1,"Oregon","Wyoming","CORRECT","block3",0.89,6120,61,NA,8,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4243,"default","closing businesses during COVID was unnecessary","M","block1","M-S-Jay.png","MC","list2","list2_1","list2_NS",NA,"Jay","conservative",0,NA,8858,12,"S",1,"lockdown","NS",0.39,"block2",0.8,0.32,0,0.58,0,0.17,39512,33,0.07,"Virginia","Nebraska","INCORRECT","block3",0.93,6055,39,NA,9,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4243,"default","mask mandates are unnecessary","F","block1","F-N-Elizabeth.png","critical","list2","list2_1","list2_NS","Wendy didn't acknowledge","Elizabeth","conservative",0,"acknowledge",4199,13,"N",1,"masks","NS",0.79,"block2",0.91,0.89,1,0.86,1,0.12,51526,36,0.11,"Colorado","Illinois","CORRECT","block3",0.89,30171,54,NA,10,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4243,"default","Trump's policies improved the American economy","M","block1","M-S-Ryan.png","critical","list2","list2_1","list2_NS","Tony didn't suggest that","Ryan","conservative",0,"suggest",4513,14,"S",1,"Trump_economy","NS",0.72,"block2",0.24,0.63,0,0.83,1,0.81,57346,30,0.53,"Arkansas","New Hampshire","CORRECT","block3",0.55,15731,45,NA,11,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4243,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list2","list2_1","list2_NS",NA,NA,NA,1,NA,4839,15,NA,1,"elections","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4243,"default","the minimum wage is too low","M","block1","M-S-Jason.png","critical","list2","list2_1","list2_NS","Ken didn't suggest that","Jason","liberal",1,"suggest",4905,16,"S",1,"minimum_wage","NS",0.52,"block2",0.35,0.54,0,0.6,0,0.69,27382,24,0.99,"Kentucky","Conneticut","INCORRECT","block3",0.54,15501,52,NA,13,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4243,"default","it is too easy to buy guns","M","block1","M-S-Michael.png","critical","list2","list2_1","list2_NS","Owen isn't right that","Michael","liberal",0.1,"be_right",6108,17,"S",1,"gun_laws","NS",0.53,"block2",0.11,0.75,0,0.82,0.98,0.81,55620,25,0.24,"Georgia","North Dakota","CORRECT","block3",0,74805,43,NA,14,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4243,"default","COVID is an overhyped virus","M","block1","M-N-John.png","critical","list2","list2_1","list2_NS","Mary doesn't see that","John","conservative",0.06,"see",3757,18,"N",1,"COVID","NS",0.71,"block2",0.16,0.3,0,0.55,0.98,0.84,23298,22,0.84,"California","Maine","CORRECT","block3",0.1,10819,44,NA,15,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4243,"default","immigrants support the economy","F","block1","F-S-Kimberly.png","critical","list2","list2_1","list2_NS","Ben doesn't know that","Kimberly","liberal",1,"know",11153,19,"S",1,"immigrants","NS",0.71,"block2",0.22,0.83,1,0.68,0,0.8,65198,31,0.23,"Alabama","New Jersey","INCORRECT","block3",0.16,18086,40,NA,16,"default","Perceptions of different people.","No",44,"Yes",NA,2,"Female",0,NA,NA,"Dem",0.17,0,0,0,1,0,0,NA,1,"OH","['IN', 'MI', 'OH']",NA,NA
4105,"default","medicaid is underfunded","F","block1","F-S-Donna.png","critical","list2","list2_1","list2_S","Allison isn't annoyed that","Donna","liberal",0.97,"be_annoyed",10400,4,"S",1,"medicaid","S",0.58,"block2",1,0.58,0.56,0.59,0.01,0.98,19158,29,0.53,"Tennessee","Vermont","INCORRECT","block3",0.79,6934,57,NA,1,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list2","list2_1","list2_S",NA,NA,NA,0.01,NA,11919,5,NA,1,"capital","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","it is too hard to get an abortion","M","block1","M-S-Joseph.png","critical","list2","list2_1","list2_S","Grace doesn't see that","Joseph","liberal",0.01,"see",5451,6,"S",1,"abortion","S",0.58,"block2",0.98,0.59,0.58,0.58,0.99,0.99,22580,36,0.5,"Mississippi","North Dakota","CORRECT","block3",0.55,6596,41,NA,3,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","the 2020 election was legitimate","M","block1","M-S-Michael.png","critical","list2","list2_1","list2_S","Jen isn't right that","Michael","liberal",0.98,"be_right",4190,7,"S",1,"2020_election","S",0.57,"block2",0.99,0.57,0.58,0.57,0.99,0.99,22486,31,0.59,"Georgia","Maine","CORRECT","block3",0.62,5804,44,NA,4,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","immigrants support the economy","F","block1","F-N-Michelle.png","critical","list2","list2_1","list2_S","Ben didn't suggest that","Michelle","liberal",0.47,"suggest",5659,8,"N",1,"immigrants","S",0.58,"block2",0.99,0.58,0.58,0.56,0.01,0.99,35775,27,0.53,"Pennsylvania","Nebraska","INCORRECT","block3",0.72,7799,50,NA,5,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","the minimum wage is too low","M","block1","M-N-John.png","critical","list2","list2_1","list2_S","Ken doesn't know that","John","liberal",0.99,"know",5815,9,"N",1,"minimum_wage","S",0.58,"block2",0.99,0.57,0.58,0.57,0,0.99,23089,26,0.53,"California","New Mexico","INCORRECT","block3",0.72,6961,55,NA,6,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","the rich are taxed too much","M","block1","M-S-Eric.png","MC","list2","list2_1","list2_S",NA,"Eric","conservative",0.01,NA,6704,10,"S",1,"taxes","S",0.58,"block2",0.99,0.59,0.6,0.58,0,0.99,23105,34,0.53,"Louisiana","Alaska","INCORRECT","block3",0.99,5662,53,NA,7,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list2","list2_1","list2_S",NA,NA,NA,0.98,NA,4889,11,NA,1,"elections","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","it is too easy to buy guns","F","block1","F-N-Anna.png","critical","list2","list2_1","list2_S","Owen didn't acknowledge","Anna","liberal",0.99,"acknowledge",4881,12,"N",1,"gun_laws","S",0.51,"block2",0.98,0.52,0.53,0.49,0.99,0.99,22689,25,0.49,"Maryland","Ohio","CORRECT","block3",0.74,5975,48,NA,9,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","closing businesses during COVID was unnecessary","F","block1","F-N-Veronica.png","MC","list2","list2_1","list2_S",NA,"Veronica","conservative",0.99,NA,6959,13,"N",1,"lockdown","S",0.54,"block2",0.99,0.54,0.53,0.53,0.99,0.98,57327,21,0.55,"Illinois","Utah","CORRECT","block3",0.99,5893,60,NA,10,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","Trump's policies improved the American economy","M","block1","M-N-Tim.png","critical","list2","list2_1","list2_S","Tony doesn't know that","Tim","conservative",0.01,"know",5160,14,"N",1,"Trump_economy","S",0.58,"block2",0.99,0.57,0.61,0.57,0.99,0.98,21530,30,0.51,"California","New Hampshire","CORRECT","block3",0.72,10993,59,NA,11,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","the uprising at the Capitol was patriotic","M","block1","M-N-Daniel.png","critical","list2","list2_1","list2_S","Glenn didn't acknowledge","Daniel","conservative",0.01,"acknowledge",7213,15,"N",1,"capitol_uprising","S",0.62,"block2",0.57,0.63,0.62,0.63,0.99,0.58,22791,32,0.58,"Washington","New Jersey","CORRECT","block3",0.51,11094,42,NA,12,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","mask mandates are unnecessary","F","block1","F-S-Sarah.png","critical","list2","list2_1","list2_S","Wendy isn't annoyed that","Sarah","conservative",0.49,"be_annoyed",6647,16,"S",1,"masks","S",0.56,"block2",0.98,0.57,0.58,0.57,0.99,0.99,21772,28,0.56,"Kentucky","Conneticut","CORRECT","block3",0.7,9707,58,NA,13,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","Trump handled the pandemic well","F","block1","F-N-Helen.png","critical","list2","list2_1","list2_S","Danny didn't suggest that","Helen","conservative",0.01,"suggest",4401,17,"N",1,"Trump_pandemic","S",0.55,"block2",0.99,0.56,0.57,0.55,0,0.99,23099,24,0.51,"California","Hawaii","INCORRECT","block3",0.82,8753,47,NA,14,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","COVID is an overhyped virus","M","block1","M-S-Jason.png","critical","list2","list2_1","list2_S","Mary doesn't see that","Jason","conservative",0.54,"see",5934,18,"S",1,"COVID","S",0.57,"block2",0.99,0.59,0.59,0.56,0,0.98,29165,23,0.49,"Kentucky","Minnesota","INCORRECT","block3",0.5,52628,38,NA,15,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4105,"default","the military is underfunded","F","block1","F-S-Kimberly.png","critical","list2","list2_1","list2_S","Emma isn't right that","Kimberly","conservative",0.98,"be_right",4039,19,"S",1,"military","S",0.65,"block2",0.99,0.62,0.6,0.65,0.01,0.98,23475,33,0.58,"Alabama","Rhode Island","INCORRECT","block3",0.58,6449,43,NA,16,"default","Political beliefs","No",46,"Yes","no comments.",1,"Female",0,"n/a",NA,"Dem",0.48,0,0,0,0,0,0,NA,1,"NV","['NV']",NA,NA
4299,"default","medicaid is underfunded","M","block1","M-N-Daniel.png","critical","list2","list2_2","list2_NS","Allison didn't admit that","Daniel","liberal",0.89,"admit",4913,4,"N",2,"medicaid","NS",0.67,"block2",0.83,0.61,0.1,0.85,0,0.14,19108,32,0.89,"Washington","Idaho","INCORRECT","block3",0.98,4503,56,NA,1,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list2","list2_2","list2_NS",NA,NA,NA,0,NA,4575,5,NA,2,"capital","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","COVID is an overhyped virus","F","block1","F-N-Anna.png","critical","list2","list2_2","list2_NS","Mary isn't right that","Anna","conservative",0.02,"be_right",5563,6,"N",2,"COVID","NS",0.31,"block2",0.64,0.59,0.89,0.63,1,0.41,30853,30,0.14,"Maryland","West Virginia","CORRECT","block3",0.02,12796,47,NA,3,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list2","list2_2","list2_NS",NA,NA,NA,0.99,NA,3878,7,NA,2,"elections","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","the uprising at the Capitol was patriotic","M","block1","M-S-Joseph.png","critical","list2","list2_2","list2_NS","Glenn didn't say that","Joseph","conservative",0.01,"say",3878,8,"S",2,"capitol_uprising","NS",0.44,"block2",0.7,0.36,0.22,0.6,1,0.37,22004,35,0.08,"Mississippi","New Hampshire","CORRECT","block3",0.68,18021,46,NA,5,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","closing businesses during COVID was unnecessary","F","block1","F-S-Lily.png","MC","list2","list2_2","list2_NS",NA,"Lily","conservative",0.02,NA,4480,9,"S",2,"lockdown","NS",0.31,"block2",0.83,0.61,0.77,0.79,0,0.17,23757,27,0.18,"Missouri","Wisconsin","INCORRECT","block3",1,6306,44,NA,6,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","it is too hard to get an abortion","F","block1","F-N-Elizabeth.png","critical","list2","list2_2","list2_NS","Grace isn't right that","Elizabeth","liberal",0.89,"be_right",3757,10,"N",2,"abortion","NS",0.31,"block2",0.84,0.83,0.8,0.63,0,0.14,22502,31,0.69,"Colorado","Montana","INCORRECT","block3",0,22225,45,NA,7,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","the military is underfunded","F","block1","F-N-Michelle.png","critical","list2","list2_2","list2_NS","Emma doesn't think that","Michelle","conservative",0.03,"think",3765,11,"N",2,"military","NS",0.61,"block2",0.73,0.81,0.78,0.73,0,0.24,17960,33,0.09,"Pennsylvania","Minnesota","INCORRECT","block3",0.92,5399,50,NA,8,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","the rich are taxed too much","F","block1","F-N-Veronica.png","MC","list2","list2_2","list2_NS",NA,"Veronica","conservative",0.02,NA,3365,12,"N",2,"taxes","NS",0.6,"block2",0.88,0.79,0.88,0.7,0,0.13,35063,21,0.8,"Illinois","Vermont","INCORRECT","block3",1,7175,55,NA,9,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","the 2020 election was legitimate","M","block1","M-N-Tim.png","critical","list2","list2_2","list2_NS","Jen doesn't think that","Tim","liberal",1,"think",3125,13,"N",2,"2020_election","NS",0.82,"block2",0.84,0.67,0.22,0.69,0,0.14,97645,24,0.92,"California","Rhode Island","INCORRECT","block3",0.42,7129,61,NA,10,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","it is too easy to buy guns","F","block1","F-S-Sarah.png","critical","list2","list2_2","list2_NS","Owen didn't say that","Sarah","liberal",0.98,"say",5160,14,"S",2,"gun_laws","NS",0.52,"block2",0.34,0.42,0.72,0.36,0,0.73,24079,34,0.35,"Kentucky","New Mexico","INCORRECT","block3",0.2,8568,42,NA,11,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","Trump's policies improved the American economy","F","block1","F-S-Amy.png","critical","list2","list2_2","list2_NS","Tony didn't pretend that","Amy","conservative",0.03,"pretend",3811,15,"S",2,"Trump_economy","NS",0.37,"block2",0.6,0.38,0.67,0.58,1,0.47,30069,28,0.44,"Arkansas","North Dakota","CORRECT","block3",0.27,14195,60,NA,12,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","Trump handled the pandemic well","M","block1","M-S-Anthony.png","critical","list2","list2_2","list2_NS","Danny didn't acknowledge","Anthony","conservative",0.02,"acknowledge",3252,16,"S",2,"Trump_pandemic","NS",0.56,"block2",0.6,0.65,0.13,0.62,1,0.41,71678,29,0.25,"Tennessee","Kansas","CORRECT","block3",0.78,5425,52,NA,13,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
4299,"default","the minimum wage is too low","F","block1","F-S-Donna.png","critical","list2","list2_2","list2_NS","Ken didn't pretend that","Donna","liberal",0.98,"pretend",2666,17,"S",2,"minimum_wage","NS",0.41,"block2",0.35,0.36,0.61,0.31,0.98,0.63,47426,23,0.48,"Tennessee","Maine","CORRECT","block3",0.86,8620,59,NA,14,"default","How people judge peoples political views based on looks/where they are from.","No",36,"Yes","No other comments.",4,"Female",0,NA,NA,"Dem",0.07,0,0,0,0,0,0,NA,1,"OH","['CA', 'OH']",NA,NA
