"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","topic","whichSpPoliticsFirst","Southern_rating","age_correct","age_incorrect","age_rating","age_type","assertiveness_rating","block2","compQuestionType","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","matrixName_correct","matrixName_incorrect","matrixName_type","republican_rating","rt_block2","slide_number_block2","spBelief_rating","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error","raceCollapsed","multipleRaces"
4401,"default","Trump's policies improved the American economy","F","block1","F-N-Lisa.png","critical","list2","list2_S","Tony didn't pretend that","Lisa","conservative",0.46,"pretend",6506,17,"N","Trump_economy","S",0.03,34,18,0.03,"INCORRECT",0.87,"block2","name_question",0.05,0.54,0.98,0.86,"Tony","Fran","INCORRECT",0.9,39342,22,0.8,"block3",0.61,37525,35,NA,14,"default","perceptions of people","Yes",48,"Yes","none",2,"Female",0,NA,NA,"Green",0.51,NA,"black",0,NA,NA,NA,NA,NA,"LA","['LA']","Southern",NA,"black",0
4401,"default","the uprising at the Capitol was patriotic","M","block1","M-N-John.png","critical","list2","list2_S","Glenn doesn't see that","John","conservative",0.03,"see",4673,18,"N","capitol_uprising","S",0.04,30,40,0.97,"CORRECT",0.66,"block2","name_question",0.03,0.46,0.03,0.62,"Glenn","Libby","CORRECT",0.97,770784,28,0.49,"block3",0.91,16134,47,NA,15,"default","perceptions of people","Yes",48,"Yes","none",2,"Female",0,NA,NA,"Green",0.51,NA,"black",0,NA,NA,NA,NA,NA,"LA","['LA']","Southern",NA,"black",0
4590,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list2","list2_NS",NA,NA,NA,1,NA,7047,4,NA,"elections","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","closing businesses during COVID was unnecessary","F","block1","F-N-Ashley.png","MC","list2","list2_NS",NA,"Ashley","conservative",0,NA,5229,5,"N","lockdown","NS",0,28,42,1,"CORRECT",0.36,"block2","age_question",1,0.58,1,0.83,"the lockdown","capitol punishment","CORRECT",0,24926,22,0,"block3",1,11841,49,NA,2,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","mask mandates are unnecessary","F","block1","F-N-Lisa.png","critical","list2","list2_NS","Wendy didn't pretend that","Lisa","conservative",0,"pretend",3499,6,"N","masks","NS",0,34,37,0,"INCORRECT",0.52,"block2","name_question",0.73,0.71,1,0.67,"Wendy","Sally","INCORRECT",0.27,26297,25,0,"block3",0.9,13334,50,NA,3,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list2","list2_NS",NA,NA,NA,0,NA,4819,7,NA,"capital","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","it is too easy to buy guns","M","block1","M-S-Joseph.png","critical","list2","list2_NS","Owen doesn't know that","Joseph","liberal",0,"know",4523,8,"S","gun_laws","NS",1,27,41,1,"CORRECT",0.74,"block2","name_question",0.13,0.25,0,0.5,"Owen","Lucy","CORRECT",0.88,21155,28,0,"block3",1,11382,39,NA,5,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","Trump handled the pandemic well","M","block1","M-S-Ryan.png","critical","list2","list2_NS","Danny didn't acknowledge","Ryan","conservative",0,"acknowledge",3494,9,"S","Trump_pandemic","NS",1,25,40,0,"INCORRECT",0.65,"block2","age_question",0.09,0.26,0,0.47,"Danny","Rhonda","INCORRECT",0.89,20160,29,0.88,"block3",1,11527,37,NA,6,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","the 2020 election was legitimate","M","block1","M-N-Tim.png","critical","list2","list2_NS","Jen didn't say that","Tim","liberal",1,"say",3106,10,"N","2020_election","NS",0,26,18,0,"INCORRECT",0.76,"block2","name_question",0.54,0.55,0,0.51,"Jen","Sam","INCORRECT",0.46,33342,23,1,"block3",1,14637,45,NA,7,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","immigrants support the economy","F","block1","F-S-Sarah.png","critical","list2","list2_NS","Ben didn't acknowledge","Sarah","liberal",1,"acknowledge",3567,11,"S","immigrants","NS",1,30,19,0,"INCORRECT",0.21,"block2","age_question",0.14,0.53,1,0.47,"Ben","Bill","INCORRECT",0.88,27341,30,0,"block3",1,13800,36,NA,8,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","Trump's policies improved the American economy","F","block1","F-S-Amy.png","critical","list2","list2_NS","Tony isn't right that","Amy","conservative",0,"be_right",5131,12,"S","Trump_economy","NS",1,26,18,0,"INCORRECT",0.27,"block2","name_question",0.13,0.57,1,0.52,"Tony","Marie","INCORRECT",0.83,24088,26,0.82,"block3",0,27373,53,NA,9,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","medicaid is underfunded","F","block1","F-N-Helen.png","critical","list2","list2_NS","Allison didn't pretend that","Helen","liberal",1,"pretend",35565,13,"N","medicaid","NS",0,29,39,0,"INCORRECT",0.28,"block2","name_question",0.86,0.57,1,0.68,"Allison","Sandra","INCORRECT",0.14,21646,31,0.97,"block3",0.92,15748,48,NA,10,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","the uprising at the Capitol was patriotic","M","block1","M-S-Anthony.png","critical","list2","list2_NS","Glenn doesn't know that","Anthony","conservative",0,"know",4403,14,"S","capitol_uprising","NS",1,29,21,1,"CORRECT",0.17,"block2","name_question",0,0.18,0,0.41,"Glenn","Charlotte","CORRECT",1,25236,24,1,"block3",1,17146,43,NA,11,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","the military is underfunded","F","block1","F-N-Elizabeth.png","critical","list2","list2_NS","Emma didn't say that","Elizabeth","conservative",0,"say",3965,15,"N","military","NS",0,27,42,1,"CORRECT",0.51,"block2","age_question",0.87,0.82,1,0.74,"Emma","Shari","CORRECT",0.14,31205,21,0,"block3",1,11190,41,NA,12,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","the minimum wage is too low","F","block1","F-S-Donna.png","critical","list2","list2_NS","Ken isn't right that","Donna","liberal",1,"be_right",3687,16,"S","minimum_wage","NS",1,36,37,1,"CORRECT",0.35,"block2","name_question",0.13,0.47,1,0.65,"Ken","Danielle","CORRECT",0.81,50560,20,0.23,"block3",1,11892,52,NA,13,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","COVID is an overhyped virus","M","block1","M-N-John.png","critical","list2","list2_NS","Mary didn't admit that","John","conservative",0,"admit",3280,17,"N","covid","NS",0,30,43,1,"CORRECT",0.32,"block2","age_question",0.85,0.15,0,0.53,"Mary","Olivia","CORRECT",0.16,24814,27,0,"block3",1,18402,38,NA,14,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4590,"default","it is too hard to get an abortion","M","block1","M-N-Daniel.png","critical","list2","list2_NS","Grace didn't admit that","Daniel","liberal",0,"admit",5364,18,"N","abortion","NS",0,34,20,1,"CORRECT",0.44,"block2","age_question",0.88,0.71,0,0.52,"Grace","Isabelle","CORRECT",0.13,20887,33,0,"block3",1,15780,40,NA,15,"default","Perceptions of inteligence and political affiliation based on location and accent.","No",38,"Yes",NA,3,"Male",4,NA,NA,"Dem",0,NA,"black",0,"latino","native","other","Multi-ethnic","white","NY","['NY']",NA,NA,"white, black, latino, native, other",0
4570,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list1","list1_S",NA,NA,NA,0.87,NA,3549,4,NA,"elections","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"default","Evaluation of political and social belief when compared with audio clip/sample of a particular person speaking (about a person or political issue).","Yes",30,"Yes","It was difficult to pry true intention and feeling from one line, but I did my best and very much enjoyed this task and challenging myself to think about it.",3,"Male",1,"N/A",NA,"Dem",0.46,NA,NA,0,NA,NA,NA,NA,"white","PA","['PA']","Philadelphia",NA,"white",0
4570,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list1","list1_S",NA,NA,NA,0,NA,2913,5,NA,"capital","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"default","Evaluation of political and social belief when compared with audio clip/sample of a particular person speaking (about a person or political issue).","Yes",30,"Yes","It was difficult to pry true intention and feeling from one line, but I did my best and very much enjoyed this task and challenging myself to think about it.",3,"Male",1,"N/A",NA,"Dem",0.46,NA,NA,0,NA,NA,NA,NA,"white","PA","['PA']","Philadelphia",NA,"white",0
4570,"default","mask mandates are necessary","F","block1","F-S-Amy.png","critical","list1","list1_S","Wendy didn't hear that","Amy","liberal",0.43,"hear",3309,6,"S","masks","S",1,26,37,0,"INCORRECT",0.35,"block2","age_question",0.27,0.3,0.66,0.35,"Wendy","Fran","INCORRECT",0.8,13045,31,0.2,"block3",0.19,58180,40,NA,3,"default","Evaluation of political and social belief when compared with audio clip/sample of a particular person speaking (about a person or political issue).","Yes",30,"Yes","It was difficult to pry true intention and feeling from one line, but I did my best and very much enjoyed this task and challenging myself to think about it.",3,"Male",1,"N/A",NA,"Dem",0.46,NA,NA,0,NA,NA,NA,NA,"white","PA","['PA']","Philadelphia",NA,"white",0
4570,"default","it is too easy to get an abortion","M","block1","M-S-Joseph.png","critical","list1","list1_S","Grace didn't admit that","Joseph","conservative",0.01,"admit",2609,7,"S","abortion","S",0.68,27,21,1,"CORRECT",0.54,"block2","name_question",0.47,0.4,0.49,0.43,"Grace","Sam","CORRECT",0.58,78602,23,0.6,"block3",0.29,15087,42,NA,4,"default","Evaluation of political and social belief when compared with audio clip/sample of a particular person speaking (about a person or political issue).","Yes",30,"Yes","It was difficult to pry true intention and feeling from one line, but I did my best and very much enjoyed this task and challenging myself to think about it.",3,"Male",1,"N/A",NA,"Dem",0.46,NA,NA,0,NA,NA,NA,NA,"white","PA","['PA']","Philadelphia",NA,"white",0
4570,"default","Trump handled the pandemic badly","M","block1","M-N-Tim.png","critical","list1","list1_S","Danny didn't say that","Tim","liberal",0.95,"say",2666,8,"N","Trump_pandemic","S",0.07,26,24,0,"INCORRECT",0.6,"block2","name_question",0.55,0.38,0.27,0.5,"Danny","Marie","INCORRECT",0.43,81569,26,0.91,"block3",0.38,11759,47,NA,5,"default","Evaluation of political and social belief when compared with audio clip/sample of a particular person speaking (about a person or political issue).","Yes",30,"Yes","It was difficult to pry true intention and feeling from one line, but I did my best and very much enjoyed this task and challenging myself to think about it.",3,"Male",1,"N/A",NA,"Dem",0.46,NA,NA,0,NA,NA,NA,NA,"white","PA","['PA']","Philadelphia",NA,"white",0
4570,"default","COVID is a dangerous virus","M","block1","M-S-Anthony.png","critical","list1","list1_S","Mary didn't admit that","Anthony","liberal",0.44,"admit",2336,9,"S","covid","S",1,29,31,0,"INCORRECT",0.21,"block2","name_question",0.16,0.29,0.31,0.42,"Mary","Isabelle","INCORRECT",0.77,54267,33,0.09,"block3",0.07,46898,45,NA,6,"default","Evaluation of political and social belief when compared with audio clip/sample of a particular person speaking (about a person or political issue).","Yes",30,"Yes","It was difficult to pry true intention and feeling from one line, but I did my best and very much enjoyed this task and challenging myself to think about it.",3,"Male",1,"N/A",NA,"Dem",0.46,NA,NA,0,NA,NA,NA,NA,"white","PA","['PA']","Philadelphia",NA,"white",0
4570,"default","the 2020 election was rigged","M","block1","M-S-Ryan.png","critical","list1","list1_S","Jen didn't confess that","Ryan","conservative",0,"confess",2720,10,"S","2020_election","S",1,25,20,0,"INCORRECT",0.42,"block2","age_question",0.35,0.39,0.54,0.46,"Jen","Shari","INCORRECT",0.76,54846,27,0.49,"block3",0.46,12138,51,NA,7,"default","Evaluation of political and social belief when compared with audio clip/sample of a particular person speaking (about a person or political issue).","Yes",30,"Yes","It was difficult to pry true intention and feeling from one line, but I did my best and very much enjoyed this task and challenging myself to think about it.",3,"Male",1,"N/A",NA,"Dem",0.46,NA,NA,0,NA,NA,NA,NA,"white","PA","['PA']","Philadelphia",NA,"white",0
4570,"default","closing businesses during COVID was necessary","F","block1","F-S-Lily.png","MC","list1","list1_S",NA,"Lily","liberal",0.66,NA,3899,11,"S","lockdown","S",0,22,19,0,"INCORRECT",0.65,"block2","age_question",0.77,0.63,0.49,0.63,"the lockdown","universal basic income","INCORRECT",0.22,18883,25,0.68,"block3",0.9,9278,35,NA,8,"default","Evaluation of political and social belief when compared with audio clip/sample of a particular person speaking (about a person or political issue).","Yes",30,"Yes","It was difficult to pry true intention and feeling from one line, but I did my best and very much enjoyed this task and challenging myself to think about it.",3,"Male",1,"N/A",NA,"Dem",0.46,NA,NA,0,NA,NA,NA,NA,"white","PA","['PA']","Philadelphia",NA,"white",0
4570,"default","immigrants steal jobs from Americans","F","block1","F-N-Helen.png","critical","list1","list1_S","Ben didn't say that","Helen","conservative",0.13,"say",3752,12,"N","immigrants","S",0.08,29,41,1,"CORRECT",0.29,"block2","name_question",0.56,0.54,0.73,0.52,"Ben","Judith","CORRECT",0.4,32885,32,0.1,"block3",0.08,51473,54,NA,9,"default","Evaluation of political and social belief when compared with audio clip/sample of a particular person speaking (about a person or political issue).","Yes",30,"Yes","It was difficult to pry true intention and feeling from one line, but I did my best and very much enjoyed this task and challenging myself to think about it.",3,"Male",1,"N/A",NA,"Dem",0.46,NA,NA,0,NA,NA,NA,NA,"white","PA","['PA']","Philadelphia",NA,"white",0
4570,"default","Trump's policies damaged the American economy","F","block1","F-N-Lisa.png","critical","list1","list1_S","Tony didn't acknowledge","Lisa","liberal",0.68,"acknowledge",31664,13,"N","Trump_economy","S",0,34,37,1,"CORRECT",0.31,"block2","age_question",0.74,0.66,0.61,0.56,"Tony","Charlotte","CORRECT",0.33,14642,28,0.8,"block3",0.24,12625,41,NA,10,"default","Evaluation of political and social belief when compared with audio clip/sample of a particular person speaking (about a person or political issue).","Yes",30,"Yes","It was difficult to pry true intention and feeling from one line, but I did my best and very much enjoyed this task and challenging myself to think about it.",3,"Male",1,"N/A",NA,"Dem",0.46,NA,NA,0,NA,NA,NA,NA,"white","PA","['PA']","Philadelphia",NA,"white",0
4570,"default","the uprising at the Capitol was domestic terrorism","M","block1","M-N-John.png","critical","list1","list1_S","Glenn didn't suggest that","John","liberal",1,"suggest",2156,14,"N","capitol_uprising","S",0.29,30,43,1,"CORRECT",0.61,"block2","age_question",0.46,0.38,0.15,0.48,"Glenn","Sandra","CORRECT",0.57,73494,20,0.6,"block3",0.16,11243,46,NA,11,"default","Evaluation of political and social belief when compared with audio clip/sample of a particular person speaking (about a person or political issue).","Yes",30,"Yes","It was difficult to pry true intention and feeling from one line, but I did my best and very much enjoyed this task and challenging myself to think about it.",3,"Male",1,"N/A",NA,"Dem",0.46,NA,NA,0,NA,NA,NA,NA,"white","PA","['PA']","Philadelphia",NA,"white",0
