"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_genderMaxes","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","speakerGendersMaxes","topic","whichSpPoliticsFirst","assertiveness_rating","block2","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","republican_rating","rt_block2","slide_number_block2","spBelief_rating","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error"
3991,"default","the uprising at the Capitol was domestic terrorism","M","block1","M-R-Jason.png","critical","list1","list1_1","list1_D","Glenn doesn't think that","Jason","liberal",0.95,"think",3902,14,"R",1,"capitol_uprising","D",1,"block2",0,0,0.13,0.1,1,104988,22,0.12,"block3",0.68,6496,55,NA,11,"default","How people view and judge others over their political opinions.","No",18,"Yes",NA,1,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"TN","['TN']",NA,NA
3991,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list1","list1_1","list1_D",NA,NA,NA,0,NA,29356,15,NA,1,"capital","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"default","How people view and judge others over their political opinions.","No",18,"Yes",NA,1,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"TN","['TN']",NA,NA
3991,"default","the military is overfunded","F","block1","F-D-Helen.png","critical","list1","list1_1","list1_D","Emma didn't hear that","Helen","liberal",0.85,"hear",2698,16,"D",1,"military","D",0,"block2",1,0.94,1,0.68,0,31178,31,0.86,"block3",0.92,5813,49,NA,13,"default","How people view and judge others over their political opinions.","No",18,"Yes",NA,1,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"TN","['TN']",NA,NA
3991,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list1","list1_1","list1_D",NA,NA,NA,1,NA,59008,17,NA,1,"elections","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"default","How people view and judge others over their political opinions.","No",18,"Yes",NA,1,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"TN","['TN']",NA,NA
3991,"default","it is too easy to get an abortion","M","block1","M-D-Tim.png","critical","list1","list1_1","list1_D","Grace isn't annoyed that","Tim","conservative",0.25,"be_annoyed",3662,18,"D",1,"abortion","D",0.17,"block2",1,0.4,0.52,0.59,0,27201,30,0.66,"block3",0.91,7455,45,NA,15,"default","How people view and judge others over their political opinions.","No",18,"Yes",NA,1,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"TN","['TN']",NA,NA
3991,"default","the minimum wage is too high","M","block1","M-R-Joseph.png","critical","list1","list1_1","list1_D","Ken doesn't see that","Joseph","conservative",0,"see",3790,19,"R",1,"minimum_wage","D",0.92,"block2",0,0,0.22,0.71,1,35037,36,0.72,"block3",1,6224,58,NA,16,"default","How people view and judge others over their political opinions.","No",18,"Yes",NA,1,"Female",2,NA,NA,"Dem",0.19,0,0,0,0,0,0,NA,1,"TN","['TN']",NA,NA
3881,"default","the 2020 election was legitimate","M","block1","M-R-Joseph.png","critical","list2","list2_1","list2_R","Jen isn't annoyed that","Joseph","liberal",0.99,"be_annoyed",15340,4,"R",1,"2020_election","R",0.53,"block2",0,0.45,0.45,0.52,1,101952,27,0.61,"block3",1,10443,58,NA,1,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","the uprising at the Capitol was patriotic","M","block1","M-D-Daniel.png","critical","list2","list2_1","list2_R","Glenn didn't acknowledge","Daniel","conservative",0,"acknowledge",2749,5,"D",1,"capitol_uprising","R",0.71,"block2",1,0.64,0.3,0.67,0,17193,34,0,"block3",0.29,18151,44,NA,2,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","Trump handled the pandemic well","M","block1","M-D-James.png","critical","list2","list2_1","list2_R","Danny doesn't know that","James","conservative",0,"know",3698,6,"D",1,"Trump_pandemic","R",0.61,"block2",1,0.65,0.36,0.7,0,19798,29,0,"block3",0.05,11626,59,NA,3,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","it is too easy to buy guns","F","block1","F-D-Elizabeth.png","critical","list2","list2_1","list2_R","Owen didn't acknowledge","Elizabeth","liberal",1,"acknowledge",2347,7,"D",1,"gun_laws","R",0.57,"block2",1,0.67,0.63,0.65,0,33357,25,0.93,"block3",0.87,11741,52,NA,4,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","immigrants support the economy","M","block1","M-D-Tim.png","critical","list2","list2_1","list2_R","Ben doesn't know that","Tim","liberal",1,"know",3941,8,"D",1,"immigrants","R",0.59,"block2",1,0.74,0.48,0.65,0,27694,22,0.96,"block3",1,9309,51,NA,5,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","the minimum wage is too low","F","block1","F-D-Helen.png","critical","list2","list2_1","list2_R","Ken didn't hear that","Helen","liberal",1,"hear",2253,9,"D",1,"minimum_wage","R",0.58,"block2",1,0.65,0.7,0.69,0,14497,23,1,"block3",0.93,10328,54,NA,6,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","Trump's policies improved the American economy","F","block1","F-D-Michelle.png","critical","list2","list2_1","list2_R","Tony didn't hear that","Michelle","conservative",0,"hear",3995,10,"D",1,"Trump_economy","R",0.69,"block2",1,0.67,0.61,0.76,0,35032,33,0,"block3",0.11,14076,49,NA,7,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","closing businesses during COVID was unnecessary","F","block1","F-D-Rachel.png","MC","list2","list2_1","list2_R",NA,"Rachel","conservative",0,NA,2719,11,"D",1,"lockdown","R",0.67,"block2",1,0.75,0.67,0.8,0,12989,30,0,"block3",1,14008,39,NA,8,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list2","list2_1","list2_R",NA,NA,NA,1,NA,3463,12,NA,1,"elections","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list2","list2_1","list2_R",NA,NA,NA,0,NA,2597,13,NA,1,"capital","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","the military is underfunded","F","block1","F-R-Donna.png","critical","list2","list2_1","list2_R","Emma isn't annoyed that","Donna","conservative",0,"be_annoyed",3573,14,"R",1,"military","R",0.7,"block2",0,0.47,0.68,0.53,1,33252,32,0.56,"block3",0.84,13796,46,NA,11,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","mask mandates are unnecessary","M","block1","M-R-Michael.png","critical","list2","list2_1","list2_R","Wendy didn't say that","Michael","conservative",0,"say",2439,15,"R",1,"masks","R",0.6,"block2",0,0.53,0.44,0.51,1,24142,24,0.92,"block3",0.65,19876,45,NA,12,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","medicaid is underfunded","M","block1","M-R-Ryan.png","critical","list2","list2_1","list2_R","Allison didn't say that","Ryan","liberal",0.85,"say",8271,16,"R",1,"medicaid","R",0.74,"block2",0,0.37,0.41,0.53,1,17915,35,0,"block3",0.13,29038,38,NA,13,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","the rich are taxed too much","F","block1","F-R-Lily.png","MC","list2","list2_1","list2_R",NA,"Lily","conservative",0,NA,2109,17,"R",1,"taxes","R",0.63,"block2",0,0.41,0.68,0.58,1,29852,28,0.72,"block3",1,4792,42,NA,14,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","it is too hard to get an abortion","F","block1","F-R-Kimberly.png","critical","list2","list2_1","list2_R","Grace isn't right that","Kimberly","liberal",1,"be_right",2184,18,"R",1,"abortion","R",0.63,"block2",0,0.54,0.63,0.54,1,105545,26,0.21,"block3",0,12256,55,NA,15,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3881,"default","COVID is an overhyped virus","F","block1","F-R-Sarah.png","critical","list2","list2_1","list2_R","Mary isn't right that","Sarah","conservative",0,"be_right",1817,19,"R",1,"COVID","R",0.61,"block2",0,0.62,0.61,0.55,1,21507,31,0.64,"block3",0,8619,40,NA,16,"default","There may be an interest in how various factors (our own beliefs, a person's party, a person's demographics/appearance, whether statements are about the person's own or other views) interact to affect our perceptions of what they say,","No",40,"Yes","no comments, good luck with the research",4,"Female",1,"n/a",NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"PA","['IL', 'MN', 'NJ', 'PA']",NA,NA
3985,"default","Trump handled the pandemic well","F","block1","F-R-Amy.png","critical","list2","list2_2","list2_D","Danny didn't acknowledge","Amy","conservative",0.1,"acknowledge",44498,4,"R",2,"Trump_pandemic","D",0.69,"block2",0.01,0.56,0.98,0.65,0.98,13212,29,0.48,"block3",1,7400,59,NA,1,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","the minimum wage is too low","M","block1","M-R-Jason.png","critical","list2","list2_2","list2_D","Ken doesn't see that","Jason","liberal",0.69,"see",2692,5,"R",2,"minimum_wage","D",0.46,"block2",0,0.67,1,0.71,1,13656,26,0.5,"block3",1,6785,46,NA,2,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","COVID is an overhyped virus","M","block1","M-D-John.png","critical","list2","list2_2","list2_D","Mary isn't right that","John","conservative",0.02,"be_right",4507,6,"D",2,"COVID","D",0.48,"block2",1,0.57,0.53,0.64,0,17617,23,0.46,"block3",0,12231,55,NA,3,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","the 2020 election was legitimate","M","block1","M-D-Tim.png","critical","list2","list2_2","list2_D","Jen didn't pretend that","Tim","liberal",0.48,"pretend",2939,7,"D",2,"2020_election","D",0.73,"block2",0.98,0.65,0,0.69,0,12275,30,0.46,"block3",1,9942,50,NA,4,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","the military is underfunded","F","block1","F-D-Lisa.png","critical","list2","list2_2","list2_D","Emma didn't pretend that","Lisa","conservative",0.49,"pretend",3262,8,"D",2,"military","D",0.61,"block2",1,0.58,1,0.52,0,17749,22,0.53,"block3",0.51,11191,57,NA,5,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","medicaid is underfunded","F","block1","F-D-Michelle.png","critical","list2","list2_2","list2_D","Allison didn't admit that","Michelle","liberal",0.84,"admit",2814,9,"D",2,"medicaid","D",0.89,"block2",1,0.66,1,0.78,0,10550,35,0.54,"block3",1,22290,52,NA,6,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","the uprising at the Capitol was patriotic","M","block1","M-R-Joseph.png","critical","list2","list2_2","list2_D","Glenn didn't say that","Joseph","conservative",0.03,"say",3870,10,"R",2,"capitol_uprising","D",0.51,"block2",0,0.47,0,0.53,1,11860,34,0.48,"block3",1,6856,47,NA,7,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list2","list2_2","list2_D",NA,NA,NA,0,NA,4265,11,NA,2,"capital","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","closing businesses during COVID was unnecessary","F","block1","F-R-Lily.png","MC","list2","list2_2","list2_D",NA,"Lily","conservative",0,NA,4200,12,"R",2,"lockdown","D",0.75,"block2",0.02,0.74,0.73,0.76,1,10851,36,0.52,"block3",1,11067,39,NA,9,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","it is too easy to buy guns","F","block1","F-R-Sarah.png","critical","list2","list2_2","list2_D","Owen didn't say that","Sarah","liberal",0.45,"say",3069,13,"R",2,"gun_laws","D",0.57,"block2",0,0.57,1,0.65,1,15031,24,0.49,"block3",0,8581,42,NA,10,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","it is too hard to get an abortion","M","block1","M-D-Daniel.png","critical","list2","list2_2","list2_D","Grace isn't right that","Daniel","liberal",0.72,"be_right",3229,14,"D",2,"abortion","D",0.69,"block2",1,0.55,0,0.63,0,10742,32,0.46,"block3",0,22666,41,NA,11,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","mask mandates are unnecessary","F","block1","F-D-Anna.png","critical","list2","list2_2","list2_D","Wendy didn't admit that","Anna","conservative",0.5,"admit",2415,15,"D",2,"masks","D",0.51,"block2",1,0.65,1,0.64,0.02,14631,31,0.53,"block3",1,6039,48,NA,12,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list2","list2_2","list2_D",NA,NA,NA,1,NA,3606,16,NA,2,"elections","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3985,"default","immigrants support the economy","F","block1","F-R-Kimberly.png","critical","list2","list2_2","list2_D","Ben didn't acknowledge","Kimberly","liberal",0.48,"acknowledge",2615,17,"R",2,"immigrants","D",0.63,"block2",0,0.63,1,0.75,1,12237,25,0.53,"block3",0.54,27496,38,NA,14,"default","Answer questions about political beliefs, impressions of people, and the meaning of statements
","No",35,"Yes",NA,1,"Male",0,"english","none","-1",0.5,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
