workerid,proliferate.condition,CC,SpeakerGender,assertiveness_rating,block,democrat_rating,empathy_rating,femininity_rating,file,intelligence_rating,item_type,list,list_genderMaxes,list_whichSpPoliticsFirst,matrix_clause,name,orientation,participant_beliefs,predicate,projection,republican_rating,rt,slide_number_in_experiment,socialInfo,spBelief_rating,speakerGendersMaxes,topic,true_false,whichSpPoliticsFirst,error
3863,default,closing businesses during COVID was unnecessary,F,0.59,block2,1,0.39,0.72,F-D-Veronica.png,0.48,MC,list2,list2_2,list2_R,NA,Veronica,conservative,,NA,,0,22259,28,D,0.16,2,lockdown,,R,
3863,default,the uprising at the Capitol was patriotic,F,0.41,block2,1,0.55,0.58,F-D-Anna.png,0.41,critical,list2,list2_2,list2_R,Glenn didn't admit that,Anna,conservative,,admit,,0,23136,29,D,0.01,2,capitol_uprising,,R,
3863,default,it is too easy to buy guns,M,0.72,block2,1,0.72,0.19,M-D-Daniel.png,0.72,critical,list2,list2_2,list2_R,Owen didn't admit that,Daniel,liberal,,admit,,0,17653,30,D,0.78,2,gun_laws,,R,
3863,default,Trump handled the pandemic well,M,0.63,block2,1,0.63,0.17,M-D-James.png,0.62,critical,list2,list2_2,list2_R,Danny didn't acknowledge,James,conservative,,acknowledge,,0,19659,31,D,0,2,Trump_pandemic,,R,
3863,default,the 2020 election was legitimate,F,0.37,block2,0,0.36,0.49,F-R-Sarah.png,0.33,critical,list2,list2_2,list2_R,Jen doesn't know that,Sarah,liberal,,know,,1,18813,32,R,0.25,2,2020_election,,R,
3863,default,Trump's policies improved the American economy,F,0.66,block2,1,0.67,0.71,F-D-Lisa.png,0.63,critical,list2,list2_2,list2_R,Tony doesn't think that,Lisa,conservative,,think,,0,16373,33,D,0.13,2,Trump_economy,,R,
3863,default,there are too many restrictions on welfare benefits,M,0.52,block2,0,0.48,0.12,M-R-Eric.png,0.51,itIsT_F,list2,list2_2,list2_R,NA,Eric,liberal,,NA,,1,30616,34,R,0.15,2,welfare,,R,
3863,default,medicaid is underfunded,M,0.37,block2,0,0.34,0.3,M-R-Joseph.png,0.35,critical,list2,list2_2,list2_R,Allison didn't pretend that,Joseph,liberal,,pretend,,1,21252,35,R,0.23,2,medicaid,,R,
3863,default,it is too hard to get an abortion,F,0.66,block2,0,0.36,0.53,F-R-Kimberly.png,0.64,critical,list2,list2_2,list2_R,Grace didn't say that,Kimberly,liberal,,say,,1,14816,36,R,0.17,2,abortion,,R,
3863,default,the minimum wage is too low,F,,block3,,,,F-D-Helen.png,,critical,list2,list2_2,list2_R,Ken doesn't think that,Helen,liberal,,think,0.78,,22474,38,D,,2,minimum_wage,NA,R,
3863,default,the rich are taxed too much,F,,block3,,,,F-R-Lily.png,,MC,list2,list2_2,list2_R,NA,Lily,conservative,,NA,1,,5209,39,R,,2,taxes,NA,R,
3863,default,the 2020 election was legitimate,F,,block3,,,,F-R-Sarah.png,,critical,list2,list2_2,list2_R,Jen doesn't know that,Sarah,liberal,,know,1,,10095,40,R,,2,2020_election,NA,R,
3863,default,Trump handled the pandemic well,M,,block3,,,,M-D-James.png,,critical,list2,list2_2,list2_R,Danny didn't acknowledge,James,conservative,,acknowledge,0.88,,7545,41,D,,2,Trump_pandemic,NA,R,
3863,default,the organizers' contact info is outdated,F,,block3,,,,F-D-Elizabeth.png,,critical,list2,list2_2,list2_R,Noah didn't admit that,Elizabeth,N,,admit,0.85,,7062,42,D,,2,contact,NA,R,
3863,default,the military is underfunded,M,,block3,,,,M-R-Jason.png,,critical,list2,list2_2,list2_R,Emma doesn't know that,Jason,conservative,,know,0.83,,5940,43,R,,2,military,NA,R,
3863,default,last month's newsletter was sent late,M,,block3,,,,M-D-John.png,,critical,list2,list2_2,list2_R,Liam didn't acknowledge,John,N,,acknowledge,0.86,,6118,44,D,,2,newsletter,NA,R,
3863,default,there are too few environmental laws,F,,block3,,,,F-D-Rachel.png,,itIsT_F,list2,list2_2,list2_R,NA,Rachel,liberal,,NA,1,,10977,45,D,,2,environment,false,R,
3863,default,mask mandates are unnecessary,M,,block3,,,,M-R-Anthony.png,,critical,list2,list2_2,list2_R,Wendy didn't pretend that,Anthony,conservative,,pretend,0.76,,16659,46,R,,2,masks,NA,R,
3863,default,immigrants support the economy,M,,block3,,,,M-D-Tim.png,,critical,list2,list2_2,list2_R,Ben didn't acknowledge,Tim,liberal,,acknowledge,0.83,,7758,47,D,,2,immigrants,NA,R,
3863,default,the event was advertised on social media,M,,block3,,,,M-R-Michael.png,,critical,list2,list2_2,list2_R,Chloe doesn't know that,Michael,N,,know,1,,4529,48,R,,2,social_media,NA,R,
3863,default,there are too many restrictions on welfare benefits,M,,block3,,,,M-R-Eric.png,,itIsT_F,list2,list2_2,list2_R,NA,Eric,liberal,,NA,0.85,,15475,49,R,,2,welfare,true,R,
3863,default,it is too hard to get an abortion,F,,block3,,,,F-R-Kimberly.png,,critical,list2,list2_2,list2_R,Grace didn't say that,Kimberly,liberal,,say,0.53,,10100,50,R,,2,abortion,NA,R,
3863,default,Trump's policies improved the American economy,F,,block3,,,,F-D-Lisa.png,,critical,list2,list2_2,list2_R,Tony doesn't think that,Lisa,conservative,,think,0.5,,4518,51,D,,2,Trump_economy,NA,R,
3863,default,medicaid is underfunded,M,,block3,,,,M-R-Joseph.png,,critical,list2,list2_2,list2_R,Allison didn't pretend that,Joseph,liberal,,pretend,0.5,,3159,52,R,,2,medicaid,NA,R,
3863,default,closing businesses during COVID was unnecessary,F,,block3,,,,F-D-Veronica.png,,MC,list2,list2_2,list2_R,NA,Veronica,conservative,,NA,1,,7893,53,D,,2,lockdown,NA,R,
3863,default,the uprising at the Capitol was patriotic,F,,block3,,,,F-D-Anna.png,,critical,list2,list2_2,list2_R,Glenn didn't admit that,Anna,conservative,,admit,0.5,,3352,54,D,,2,capitol_uprising,NA,R,
3863,default,these events are well-organized,M,,block3,,,,M-R-Ryan.png,,critical,list2,list2_2,list2_R,Leah didn't pretend that,Ryan,N,,pretend,0.51,,2795,55,R,,2,organized,NA,R,
3863,default,it is too easy to buy guns,M,,block3,,,,M-D-Daniel.png,,critical,list2,list2_2,list2_R,Owen didn't admit that,Daniel,liberal,,admit,0.51,,4644,56,D,,2,gun_laws,NA,R,
3863,default,the agenda is longer than usual today,F,,block3,,,,F-D-Michelle.png,,critical,list2,list2_2,list2_R,Ethan doesn't think that,Michelle,N,,think,0.5,,11699,57,D,,2,agenda,NA,R,
3863,default,COVID is an overhyped virus,F,,block3,,,,F-R-Amy.png,,critical,list2,list2_2,list2_R,Mary didn't say that,Amy,conservative,,say,0.51,,3012,58,R,,2,COVID,NA,R,
3863,default,the break will be shortened today,F,,block3,,,,F-R-Donna.png,,critical,list2,list2_2,list2_R,Amelia didn't say that,Donna,N,,say,0.5,,3563,59,R,,2,break,NA,R,
3991,default,it is too difficult to buy guns,F,,block1,,,,F-R-Sarah.png,,critical,list1,list1_1,list1_D,Owen doesn't think that,Sarah,conservative,0.12,think,,,10915,4,R,,1,gun_laws,,D,
3991,default,Trump's policies damaged the American economy,M,,block1,,,,M-R-Ryan.png,,critical,list1,list1_1,list1_D,Tony doesn't see that,Ryan,liberal,0.52,see,,,5975,5,R,,1,Trump_economy,,D,
3991,default,the 2020 election was rigged,M,,block1,,,,M-D-James.png,,critical,list1,list1_1,list1_D,Jen didn't hear that,James,conservative,0,hear,,,3078,6,D,,1,2020_election,,D,
3991,default,closing businesses during COVID was necessary,M,,block1,,,,M-R-Eric.png,,MC,list1,list1_1,list1_D,NA,Eric,liberal,0.93,NA,,,6795,7,R,,1,lockdown,,D,
3991,default,mask mandates are necessary,F,,block1,,,,F-D-Lisa.png,,critical,list1,list1_1,list1_D,Wendy doesn't know that,Lisa,liberal,1,know,,,2551,8,D,,1,masks,,D,
3991,default,Trump handled the pandemic badly,F,,block1,,,,F-R-Kimberly.png,,critical,list1,list1_1,list1_D,Danny didn't say that,Kimberly,liberal,1,say,,,3445,9,R,,1,Trump_pandemic,,D,
3991,default,COVID is a dangerous virus,M,,block1,,,,M-D-Daniel.png,,critical,list1,list1_1,list1_D,Mary isn't annoyed that,Daniel,liberal,1,be_annoyed,,,2513,10,D,,1,COVID,,D,
3991,default,immigrants steal jobs from Americans,F,,block1,,,,F-R-Donna.png,,critical,list1,list1_1,list1_D,Ben didn't say that,Donna,conservative,0.4,say,,,4213,11,R,,1,immigrants,,D,
3991,default,medicaid is overfunded,F,,block1,,,,F-D-Elizabeth.png,,critical,list1,list1_1,list1_D,Allison doesn't know that,Elizabeth,conservative,0.5,know,,,5285,12,D,,1,medicaid,,D,
3991,default,the rich are taxed too little,F,,block1,,,,F-D-Veronica.png,,MC,list1,list1_1,list1_D,NA,Veronica,liberal,0.85,NA,,,2537,13,D,,1,taxes,,D,
3991,default,the uprising at the Capitol was domestic terrorism,M,,block1,,,,M-R-Jason.png,,critical,list1,list1_1,list1_D,Glenn doesn't think that,Jason,liberal,0.95,think,,,3902,14,R,,1,capitol_uprising,,D,
3991,default,the capital of the US is in Ohio,NA,,block1,,,,NA.png,,O,list1,list1_1,list1_D,NA,NA,NA,0,NA,,,29356,15,NA,,1,capital,,D,
3991,default,the military is overfunded,F,,block1,,,,F-D-Helen.png,,critical,list1,list1_1,list1_D,Emma didn't hear that,Helen,liberal,0.85,hear,,,2698,16,D,,1,military,,D,
3991,default,U.S. presidential elections are held in November,NA,,block1,,,,NA.png,,O,list1,list1_1,list1_D,NA,NA,NA,1,NA,,,59008,17,NA,,1,elections,,D,
3991,default,it is too easy to get an abortion,M,,block1,,,,M-D-Tim.png,,critical,list1,list1_1,list1_D,Grace isn't annoyed that,Tim,conservative,0.25,be_annoyed,,,3662,18,D,,1,abortion,,D,
3991,default,the minimum wage is too high,M,,block1,,,,M-R-Joseph.png,,critical,list1,list1_1,list1_D,Ken doesn't see that,Joseph,conservative,0,see,,,3790,19,R,,1,minimum_wage,,D,
3991,default,the rich are taxed too little,F,0.24,block2,1,0.63,0.72,F-D-Veronica.png,0.69,MC,list1,list1_1,list1_D,NA,Veronica,liberal,,NA,,0,49389,21,D,0.83,1,taxes,,D,
3991,default,the uprising at the Capitol was domestic terrorism,M,1,block2,0,0,0.13,M-R-Jason.png,0.1,critical,list1,list1_1,list1_D,Glenn doesn't think that,Jason,liberal,,think,,1,104988,22,R,0.12,1,capitol_uprising,,D,
3991,default,there are too few restrictions on welfare benefits,F,0.03,block2,1,0.63,0.81,F-D-Rachel.png,0.66,itIsT_F,list1,list1_1,list1_D,NA,Rachel,conservative,,NA,,0,28758,23,D,0.28,1,welfare,,D,
3991,default,COVID is a dangerous virus,M,0.63,block2,1,0.28,0,M-D-Daniel.png,1,critical,list1,list1_1,list1_D,Mary isn't annoyed that,Daniel,liberal,,be_annoyed,,0,57693,24,D,0.65,1,COVID,,D,
3991,default,there are too many environmental laws,F,0,block2,0,0.55,1,F-R-Lily.png,0.4,itIsT_F,list1,list1_1,list1_D,NA,Lily,conservative,,NA,,1,36122,25,R,0.23,1,environment,,D,
3991,default,immigrants steal jobs from Americans,F,0.75,block2,0,0.26,0.84,F-R-Donna.png,0.53,critical,list1,list1_1,list1_D,Ben didn't say that,Donna,conservative,,say,,1,24838,26,R,0.73,1,immigrants,,D,
3991,default,closing businesses during COVID was necessary,M,0.56,block2,0,0.2,0.09,M-R-Eric.png,0.45,MC,list1,list1_1,list1_D,NA,Eric,liberal,,NA,,1,31510,27,R,0.18,1,lockdown,,D,
3991,default,Trump's policies damaged the American economy,M,1,block2,0,0.1,0.37,M-R-Ryan.png,0,critical,list1,list1_1,list1_D,Tony doesn't see that,Ryan,liberal,,see,,1,23560,28,R,0,1,Trump_economy,,D,
3991,default,it is too difficult to buy guns,F,0.41,block2,0,0.28,0.53,F-R-Sarah.png,0.3,critical,list1,list1_1,list1_D,Owen doesn't think that,Sarah,conservative,,think,,1,22572,29,R,0.18,1,gun_laws,,D,
3991,default,it is too easy to get an abortion,M,0.17,block2,1,0.4,0.52,M-D-Tim.png,0.59,critical,list1,list1_1,list1_D,Grace isn't annoyed that,Tim,conservative,,be_annoyed,,0,27201,30,D,0.66,1,abortion,,D,
3991,default,the military is overfunded,F,0,block2,1,0.94,1,F-D-Helen.png,0.68,critical,list1,list1_1,list1_D,Emma didn't hear that,Helen,liberal,,hear,,0,31178,31,D,0.86,1,military,,D,
3991,default,the 2020 election was rigged,M,0.57,block2,1,0.45,0.16,M-D-James.png,0.7,critical,list1,list1_1,list1_D,Jen didn't hear that,James,conservative,,hear,,0,44718,32,D,0.23,1,2020_election,,D,
3991,default,medicaid is overfunded,F,0.57,block2,1,0.63,0.75,F-D-Elizabeth.png,0.96,critical,list1,list1_1,list1_D,Allison doesn't know that,Elizabeth,conservative,,know,,0,87665,33,D,0.3,1,medicaid,,D,
3991,default,Trump handled the pandemic badly,F,0.65,block2,0,0.45,0.82,F-R-Kimberly.png,0.43,critical,list1,list1_1,list1_D,Danny didn't say that,Kimberly,liberal,,say,,1,71001,34,R,0.11,1,Trump_pandemic,,D,
3991,default,mask mandates are necessary,F,0,block2,1,1,1,F-D-Lisa.png,0.35,critical,list1,list1_1,list1_D,Wendy doesn't know that,Lisa,liberal,,know,,0,26191,35,D,0.62,1,masks,,D,
3991,default,the minimum wage is too high,M,0.92,block2,0,0,0.22,M-R-Joseph.png,0.71,critical,list1,list1_1,list1_D,Ken doesn't see that,Joseph,conservative,,see,,1,35037,36,R,0.72,1,minimum_wage,,D,
3991,default,closing businesses during COVID was necessary,M,,block3,,,,M-R-Eric.png,,MC,list1,list1_1,list1_D,NA,Eric,liberal,,NA,1,,29418,38,R,,1,lockdown,NA,D,
3991,default,mask mandates are necessary,F,,block3,,,,F-D-Lisa.png,,critical,list1,list1_1,list1_D,Wendy doesn't know that,Lisa,liberal,,know,0.43,,24152,39,D,,1,masks,NA,D,
3991,default,the next event was rescheduled,M,,block3,,,,M-R-Anthony.png,,critical,list1,list1_1,list1_D,Noah doesn't think that,Anthony,N,,think,0.3,,20277,40,R,,1,next_event,NA,D,
3991,default,there are too many environmental laws,F,,block3,,,,F-R-Lily.png,,itIsT_F,list1,list1_1,list1_D,NA,Lily,conservative,,NA,0,,35591,41,R,,1,environment,false,D,
3991,default,the event started late,M,,block3,,,,M-D-John.png,,critical,list1,list1_1,list1_D,Amelia isn't annoyed that,John,N,,be_annoyed,0.89,,12049,42,D,,1,late,NA,D,
3991,default,medicaid is overfunded,F,,block3,,,,F-D-Elizabeth.png,,critical,list1,list1_1,list1_D,Allison doesn't know that,Elizabeth,conservative,,know,0.79,,12352,43,D,,1,medicaid,NA,D,
3991,default,immigrants steal jobs from Americans,F,,block3,,,,F-R-Donna.png,,critical,list1,list1_1,list1_D,Ben didn't say that,Donna,conservative,,say,0.68,,8608,44,R,,1,immigrants,NA,D,
3991,default,it is too easy to get an abortion,M,,block3,,,,M-D-Tim.png,,critical,list1,list1_1,list1_D,Grace isn't annoyed that,Tim,conservative,,be_annoyed,0.91,,7455,45,D,,1,abortion,NA,D,
3991,default,the fundraiser was postponed,F,,block3,,,,F-R-Amy.png,,critical,list1,list1_1,list1_D,Liam didn't say that,Amy,N,,say,0,,33216,46,R,,1,fundraiser,NA,D,
3991,default,Trump handled the pandemic badly,F,,block3,,,,F-R-Kimberly.png,,critical,list1,list1_1,list1_D,Danny didn't say that,Kimberly,liberal,,say,0.18,,8981,47,R,,1,Trump_pandemic,NA,D,
3991,default,the previous meeting minutes were sent,M,,block3,,,,M-R-Michael.png,,critical,list1,list1_1,list1_D,Ethan doesn't see that,Michael,N,,see,0.17,,39102,48,R,,1,minutes,NA,D,
3991,default,the military is overfunded,F,,block3,,,,F-D-Helen.png,,critical,list1,list1_1,list1_D,Emma didn't hear that,Helen,liberal,,hear,0.92,,5813,49,D,,1,military,NA,D,
3991,default,the registration due date is next week,F,,block3,,,,F-D-Michelle.png,,critical,list1,list1_1,list1_D,Leah doesn't know that,Michelle,N,,know,1,,24596,50,D,,1,registration,NA,D,
3991,default,there are fewer participants this week,F,,block3,,,,F-D-Anna.png,,critical,list1,list1_1,list1_D,Chloe didn't hear that,Anna,N,,hear,0.9,,8374,51,D,,1,participants,NA,D,
3991,default,the rich are taxed too little,F,,block3,,,,F-D-Veronica.png,,MC,list1,list1_1,list1_D,NA,Veronica,liberal,,NA,1,,6428,52,D,,1,taxes,NA,D,
3991,default,Trump's policies damaged the American economy,M,,block3,,,,M-R-Ryan.png,,critical,list1,list1_1,list1_D,Tony doesn't see that,Ryan,liberal,,see,0.66,,6340,53,R,,1,Trump_economy,NA,D,
3991,default,COVID is a dangerous virus,M,,block3,,,,M-D-Daniel.png,,critical,list1,list1_1,list1_D,Mary isn't annoyed that,Daniel,liberal,,be_annoyed,0.96,,7002,54,D,,1,COVID,NA,D,
3991,default,the uprising at the Capitol was domestic terrorism,M,,block3,,,,M-R-Jason.png,,critical,list1,list1_1,list1_D,Glenn doesn't think that,Jason,liberal,,think,0.68,,6496,55,R,,1,capitol_uprising,NA,D,
3991,default,there are too few restrictions on welfare benefits,F,,block3,,,,F-D-Rachel.png,,itIsT_F,list1,list1_1,list1_D,NA,Rachel,conservative,,NA,1,,9902,56,D,,1,welfare,true,D,
3991,default,the 2020 election was rigged,M,,block3,,,,M-D-James.png,,critical,list1,list1_1,list1_D,Jen didn't hear that,James,conservative,,hear,0.94,,8535,57,D,,1,2020_election,NA,D,
3991,default,the minimum wage is too high,M,,block3,,,,M-R-Joseph.png,,critical,list1,list1_1,list1_D,Ken doesn't see that,Joseph,conservative,,see,1,,6224,58,R,,1,minimum_wage,NA,D,
3991,default,it is too difficult to buy guns,F,,block3,,,,F-R-Sarah.png,,critical,list1,list1_1,list1_D,Owen doesn't think that,Sarah,conservative,,think,0.38,,9349,59,R,,1,gun_laws,NA,D,
3881,default,the 2020 election was legitimate,M,,block1,,,,M-R-Joseph.png,,critical,list2,list2_1,list2_R,Jen isn't annoyed that,Joseph,liberal,0.99,be_annoyed,,,15340,4,R,,1,2020_election,,R,
3881,default,the uprising at the Capitol was patriotic,M,,block1,,,,M-D-Daniel.png,,critical,list2,list2_1,list2_R,Glenn didn't acknowledge,Daniel,conservative,0,acknowledge,,,2749,5,D,,1,capitol_uprising,,R,
3881,default,Trump handled the pandemic well,M,,block1,,,,M-D-James.png,,critical,list2,list2_1,list2_R,Danny doesn't know that,James,conservative,0,know,,,3698,6,D,,1,Trump_pandemic,,R,
3881,default,it is too easy to buy guns,F,,block1,,,,F-D-Elizabeth.png,,critical,list2,list2_1,list2_R,Owen didn't acknowledge,Elizabeth,liberal,1,acknowledge,,,2347,7,D,,1,gun_laws,,R,
3881,default,immigrants support the economy,M,,block1,,,,M-D-Tim.png,,critical,list2,list2_1,list2_R,Ben doesn't know that,Tim,liberal,1,know,,,3941,8,D,,1,immigrants,,R,
3881,default,the minimum wage is too low,F,,block1,,,,F-D-Helen.png,,critical,list2,list2_1,list2_R,Ken didn't hear that,Helen,liberal,1,hear,,,2253,9,D,,1,minimum_wage,,R,
3881,default,Trump's policies improved the American economy,F,,block1,,,,F-D-Michelle.png,,critical,list2,list2_1,list2_R,Tony didn't hear that,Michelle,conservative,0,hear,,,3995,10,D,,1,Trump_economy,,R,
3881,default,closing businesses during COVID was unnecessary,F,,block1,,,,F-D-Rachel.png,,MC,list2,list2_1,list2_R,NA,Rachel,conservative,0,NA,,,2719,11,D,,1,lockdown,,R,
3881,default,U.S. presidential elections are held in November,NA,,block1,,,,NA.png,,O,list2,list2_1,list2_R,NA,NA,NA,1,NA,,,3463,12,NA,,1,elections,,R,
3881,default,the capital of the US is in Ohio,NA,,block1,,,,NA.png,,O,list2,list2_1,list2_R,NA,NA,NA,0,NA,,,2597,13,NA,,1,capital,,R,
3881,default,the military is underfunded,F,,block1,,,,F-R-Donna.png,,critical,list2,list2_1,list2_R,Emma isn't annoyed that,Donna,conservative,0,be_annoyed,,,3573,14,R,,1,military,,R,
3881,default,mask mandates are unnecessary,M,,block1,,,,M-R-Michael.png,,critical,list2,list2_1,list2_R,Wendy didn't say that,Michael,conservative,0,say,,,2439,15,R,,1,masks,,R,
3881,default,medicaid is underfunded,M,,block1,,,,M-R-Ryan.png,,critical,list2,list2_1,list2_R,Allison didn't say that,Ryan,liberal,0.85,say,,,8271,16,R,,1,medicaid,,R,
3881,default,the rich are taxed too much,F,,block1,,,,F-R-Lily.png,,MC,list2,list2_1,list2_R,NA,Lily,conservative,0,NA,,,2109,17,R,,1,taxes,,R,
3881,default,it is too hard to get an abortion,F,,block1,,,,F-R-Kimberly.png,,critical,list2,list2_1,list2_R,Grace isn't right that,Kimberly,liberal,1,be_right,,,2184,18,R,,1,abortion,,R,
3881,default,COVID is an overhyped virus,F,,block1,,,,F-R-Sarah.png,,critical,list2,list2_1,list2_R,Mary isn't right that,Sarah,conservative,0,be_right,,,1817,19,R,,1,COVID,,R,
3881,default,there are too many restrictions on welfare benefits,M,0.61,block2,0,0.62,0.54,M-R-Eric.png,0.62,itIsT_F,list2,list2_1,list2_R,NA,Eric,liberal,,NA,,1,40161,21,R,0.07,1,welfare,,R,
3881,default,immigrants support the economy,M,0.59,block2,1,0.74,0.48,M-D-Tim.png,0.65,critical,list2,list2_1,list2_R,Ben doesn't know that,Tim,liberal,,know,,0,27694,22,D,0.96,1,immigrants,,R,
3881,default,the minimum wage is too low,F,0.58,block2,1,0.65,0.7,F-D-Helen.png,0.69,critical,list2,list2_1,list2_R,Ken didn't hear that,Helen,liberal,,hear,,0,14497,23,D,1,1,minimum_wage,,R,
3881,default,mask mandates are unnecessary,M,0.6,block2,0,0.53,0.44,M-R-Michael.png,0.51,critical,list2,list2_1,list2_R,Wendy didn't say that,Michael,conservative,,say,,1,24142,24,R,0.92,1,masks,,R,
3881,default,it is too easy to buy guns,F,0.57,block2,1,0.67,0.63,F-D-Elizabeth.png,0.65,critical,list2,list2_1,list2_R,Owen didn't acknowledge,Elizabeth,liberal,,acknowledge,,0,33357,25,D,0.93,1,gun_laws,,R,
3881,default,it is too hard to get an abortion,F,0.63,block2,0,0.54,0.63,F-R-Kimberly.png,0.54,critical,list2,list2_1,list2_R,Grace isn't right that,Kimberly,liberal,,be_right,,1,105545,26,R,0.21,1,abortion,,R,
3881,default,the 2020 election was legitimate,M,0.53,block2,0,0.45,0.45,M-R-Joseph.png,0.52,critical,list2,list2_1,list2_R,Jen isn't annoyed that,Joseph,liberal,,be_annoyed,,1,101952,27,R,0.61,1,2020_election,,R,
