"workerid","proliferate.condition.x","SpeakerGender","list","list_firstSocCond","name","response","rt","slide_number_in_experiment","socialCondition","socialInfo","socialInfo_code","trigger_class","whichSocConditionFirst","error.x","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","whichAccent","error.y","trial"
3647,"default","M","list1","list1-R","Jeff",0.89,4320,15,"R","southern","S","Empty","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,12
3647,"default","F","list1","list1-R","Jessica",0.77,9223,16,"R","non-southern","N","C","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,13
3647,"default","M","list1","list1-R","Patrick",1,4095,17,"R","Republican","R","Party","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,14
3647,"default","F","list1","list1-R","Haley",0.15,3728,18,"D","southern","S","C","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,15
3647,"default","M","list1","list1-R","Ryan",0.07,3760,19,"D","southern","S","C","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,16
3647,"default","M","list1","list1-R","Justin",0,3912,20,"R","Democrat","D","Party","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,17
3647,"default","F","list1","list1-R","Sarah",0.9,5359,21,"R","southern","S","C","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,18
3647,"default","F","list1","list1-R","Elizabeth",0.88,5431,22,"D","non-southern","N","C","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,19
3647,"default","M","list1","list1-R","Michael",0.12,4631,23,"D","southern","S","C","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,20
3647,"default","F","list1","list1-R","Donna",0.09,3775,24,"D","southern","S","C","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,21
3647,"default","M","list1","list1-R","David",0.74,5614,25,"R","non-southern","N","C","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,22
3647,"default","F","list1","list1-R","Angela",0.15,4015,26,"D","southern","S","Empty","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,23
3647,"default","F","list1","list1-R","Amanda",1,7576,27,"D","Democrat","D","Party","R",NA,"default","Prejudices with judging people based on where they are from and their appearance.","No",21,"Yes","None",2,"Female",0,"None",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"WA","None",NA,24
3648,"default","F","list2","list2-D","Emma",0.73,18024,4,"R","southern","S","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,1
3648,"default","M","list2","list2-D","Justin",1,7726,5,"D","Democrat","D","Party","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,2
3648,"default","M","list2","list2-D","Daniel",0.19,12928,6,"R","non-southern","N","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,3
3648,"default","M","list2","list2-D","Eric",0.84,6982,7,"D","non-southern","N","Empty","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,4
3648,"default","F","list2","list2-D","Stephanie",1,10208,8,"R","Republican","R","Party","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,5
3648,"default","M","list2","list2-D","Anthony",0,5969,9,"D","southern","S","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,6
3648,"default","M","list2","list2-D","James",0.84,7946,10,"D","non-southern","N","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,7
3648,"default","M","list2","list2-D","Patrick",0,5310,11,"D","Republican","R","Party","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,8
3648,"default","M","list2","list2-D","John",1,8039,12,"D","non-southern","N","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,9
3648,"default","F","list2","list2-D","Amanda",0,4262,13,"R","Democrat","D","Party","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,10
3648,"default","F","list2","list2-D","Amy",0.13,7245,14,"D","southern","S","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,11
3648,"default","F","list2","list2-D","Jennifer",0.53,6000,15,"D","non-southern","N","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,12
3648,"default","M","list2","list2-D","Jeff",0.31,4934,16,"D","southern","S","Empty","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,13
3648,"default","F","list2","list2-D","Helen",1,4695,17,"D","non-southern","N","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,14
3648,"default","F","list2","list2-D","Anna",0.67,4917,18,"R","non-southern","N","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,15
3648,"default","F","list2","list2-D","Rebecca",0.31,4967,19,"R","non-southern","N","Empty","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,16
3648,"default","F","list2","list2-D","Kimberly",0.15,5860,20,"D","southern","S","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,17
3648,"default","F","list2","list2-D","Ashley",1,4090,21,"R","southern","S","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,18
3648,"default","F","list2","list2-D","Angela",0.62,6904,22,"R","southern","S","Empty","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,19
3648,"default","M","list2","list2-D","Kenneth",0.29,7751,23,"R","non-southern","N","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,20
3648,"default","M","list2","list2-D","Jason",0.28,5533,24,"D","southern","S","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,21
3648,"default","F","list2","list2-D","Michelle",0.27,4796,25,"R","non-southern","N","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,22
3648,"default","M","list2","list2-D","Paul",0.99,4170,26,"R","southern","S","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,23
3648,"default","M","list2","list2-D","Christopher",0.79,5159,27,"R","southern","S","C","D",NA,"default","Figuring out what people look like.","No",28,"Yes","Never judge a book by its cover.",1,"Male",5,NA,NA,"Dem",0.18,0,0,0,0,0,0,NA,1,"NC",NA,NA,24
3649,"default","M","list2","list2-R","Kenneth",0.27,16648,4,"D","non-southern","N","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,1
3649,"default","M","list2","list2-R","Anthony",0.08,4195,5,"R","southern","S","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,2
3649,"default","F","list2","list2-R","Amy",0.31,6603,6,"R","southern","S","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,3
3649,"default","M","list2","list2-R","Christopher",0.7,5940,7,"D","southern","S","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,4
3649,"default","M","list2","list2-R","Patrick",0.97,9792,8,"R","Republican","R","Party","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,5
3649,"default","M","list2","list2-R","Justin",0.02,4556,9,"R","Democrat","D","Party","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,6
3649,"default","F","list2","list2-R","Helen",0.01,10840,10,"R","non-southern","N","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,7
3649,"default","F","list2","list2-R","Kimberly",0.84,8268,11,"R","southern","S","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,8
3649,"default","F","list2","list2-R","Anna",0.71,12348,12,"D","non-southern","N","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,9
3649,"default","F","list2","list2-R","Ashley",0,5145,13,"D","southern","S","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,10
3649,"default","M","list2","list2-R","Eric",0.71,4817,14,"R","non-southern","N","Empty","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,11
3649,"default","F","list2","list2-R","Emma",0.8,3572,15,"D","southern","S","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,12
3649,"default","M","list2","list2-R","James",0.2,6703,16,"R","non-southern","N","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,13
3649,"default","M","list2","list2-R","John",0.28,6399,17,"R","non-southern","N","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,14
3649,"default","F","list2","list2-R","Amanda",1,3925,18,"D","Democrat","D","Party","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,15
3649,"default","F","list2","list2-R","Jennifer",0.23,6021,19,"R","non-southern","N","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,16
3649,"default","F","list2","list2-R","Stephanie",0.01,4203,20,"D","Republican","R","Party","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,17
3649,"default","M","list2","list2-R","Jeff",0.63,6457,21,"R","southern","S","Empty","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,18
3649,"default","M","list2","list2-R","Paul",0.69,5605,22,"D","southern","S","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,19
3649,"default","M","list2","list2-R","Jason",0.8,3966,23,"R","southern","S","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,20
3649,"default","M","list2","list2-R","Daniel",0.88,3572,24,"D","non-southern","N","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,21
3649,"default","F","list2","list2-R","Michelle",0.53,3809,25,"D","non-southern","N","C","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,22
3649,"default","F","list2","list2-R","Rebecca",0.63,3220,26,"D","non-southern","N","Empty","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,23
3649,"default","F","list2","list2-R","Angela",0.16,5473,27,"D","southern","S","Empty","R",NA,"default","Stereotypes","Yes",21,"Yes",NA,2,"Other",7,"N/A",NA,"Dem",0.02,0,0,0,0,0,0,NA,1,"NY","I have a slight speech impediment and people always interpret it as an accent they can't place",NA,24
3650,"default","F","list1","list1-D","Sarah",0.46,18693,4,"D","southern","S","C","D",NA,"default","whether people can tell from faces what a person's political leaning is","No",60,"Yes","The stimuli were badly out of synch. It would ask about the next person and then wait several seconds -- felt like 10 seconds or more -- before bringing up that person's picture and info. Sometimes their other info seemed to come in ahead of the picture. I also thought it was kind of weird that some of the items just said the person's political party -- I wasn't sure if those were trick questions.",4,"Female",2,"none",NA,"Dem",0.47,0,0,0,0,0,0,NA,1,"MA",NA,NA,1
3650,"default","M","list1","list1-D","Ryan",0.64,12856,5,"R","southern","S","C","D",NA,"default","whether people can tell from faces what a person's political leaning is","No",60,"Yes","The stimuli were badly out of synch. It would ask about the next person and then wait several seconds -- felt like 10 seconds or more -- before bringing up that person's picture and info. Sometimes their other info seemed to come in ahead of the picture. I also thought it was kind of weird that some of the items just said the person's political party -- I wasn't sure if those were trick questions.",4,"Female",2,"none",NA,"Dem",0.47,0,0,0,0,0,0,NA,1,"MA",NA,NA,2
3650,"default","M","list1","list1-D","Patrick",0.01,12768,6,"D","Republican","R","Party","D",NA,"default","whether people can tell from faces what a person's political leaning is","No",60,"Yes","The stimuli were badly out of synch. It would ask about the next person and then wait several seconds -- felt like 10 seconds or more -- before bringing up that person's picture and info. Sometimes their other info seemed to come in ahead of the picture. I also thought it was kind of weird that some of the items just said the person's political party -- I wasn't sure if those were trick questions.",4,"Female",2,"none",NA,"Dem",0.47,0,0,0,0,0,0,NA,1,"MA",NA,NA,3
3650,"default","M","list1","list1-D","Justin",0.99,6389,7,"D","Democrat","D","Party","D",NA,"default","whether people can tell from faces what a person's political leaning is","No",60,"Yes","The stimuli were badly out of synch. It would ask about the next person and then wait several seconds -- felt like 10 seconds or more -- before bringing up that person's picture and info. Sometimes their other info seemed to come in ahead of the picture. I also thought it was kind of weird that some of the items just said the person's political party -- I wasn't sure if those were trick questions.",4,"Female",2,"none",NA,"Dem",0.47,0,0,0,0,0,0,NA,1,"MA",NA,NA,4
3650,"default","F","list1","list1-D","Amanda",0,6547,8,"R","Democrat","D","Party","D",NA,"default","whether people can tell from faces what a person's political leaning is","No",60,"Yes","The stimuli were badly out of synch. It would ask about the next person and then wait several seconds -- felt like 10 seconds or more -- before bringing up that person's picture and info. Sometimes their other info seemed to come in ahead of the picture. I also thought it was kind of weird that some of the items just said the person's political party -- I wasn't sure if those were trick questions.",4,"Female",2,"none",NA,"Dem",0.47,0,0,0,0,0,0,NA,1,"MA",NA,NA,5
3650,"default","F","list1","list1-D","Donna",0.8,14039,9,"R","southern","S","C","D",NA,"default","whether people can tell from faces what a person's political leaning is","No",60,"Yes","The stimuli were badly out of synch. It would ask about the next person and then wait several seconds -- felt like 10 seconds or more -- before bringing up that person's picture and info. Sometimes their other info seemed to come in ahead of the picture. I also thought it was kind of weird that some of the items just said the person's political party -- I wasn't sure if those were trick questions.",4,"Female",2,"none",NA,"Dem",0.47,0,0,0,0,0,0,NA,1,"MA",NA,NA,6
